event_code,gid,key,wrong
013-Make optimistic comment,,APW_ENG_20090313.0812.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090330.0307.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090330.0667.cameo.xml_013_1,yes
013-Make optimistic comment,,APW_ENG_20090402.1070.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090304.0864.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090312.0035.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090322.0767.cameo.xml_013_4,
013-Make optimistic comment,,NYT_ENG_20090329.0083.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090319.0459.cameo.xml_013_0,
013-Make optimistic comment,,NYT_ENG_20090421.0023.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090317.1402.cameo.xml_013_3,yes
013-Make optimistic comment,,APW_ENG_20090313.0021.cameo.xml_013_1,yes
013-Make optimistic comment,,NYT_ENG_20090429.0007.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090305.0855.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090416.0963.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_17,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_16,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_18,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_19,yes
013-Make optimistic comment,,APW_ENG_20090311.0800.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090423.0411.cameo.xml_013_1,yes
013-Make optimistic comment,,APW_ENG_20090321.0571.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090411.0372.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090317.0286.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090406.0686.cameo.xml_013_4,
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_6,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_7,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_4,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_5,yes
013-Make optimistic comment,,AFP_ENG_20090320.0568.cameo.xml_013_0,
013-Make optimistic comment,,NYT_ENG_20090331.0118.cameo.xml_013_2,
013-Make optimistic comment,,APW_ENG_20090301.0698.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090406.0010.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090330.1191.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090330.0667.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_15,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_14,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_13,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_12,yes
013-Make optimistic comment,,APW_ENG_20090319.0728.cameo.xml_013_0,
013-Make optimistic comment,,NYT_ENG_20090401.0130.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090302.1029.cameo.xml_013_0,yes
013-Make optimistic comment,,AFP_ENG_20090331.0310.cameo.xml_013_2,
013-Make optimistic comment,,APW_ENG_20090404.0713.cameo.xml_013_1,yes
013-Make optimistic comment,,APW_ENG_20090408.0765.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090326.0585.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090330.0034.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090416.0963.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_11,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_10,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_9,yes
013-Make optimistic comment,,AFP_ENG_20090308.0479.cameo.xml_013_8,yes
013-Make optimistic comment,,AFP_ENG_20090317.0163.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090401.0296.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090413.0398.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090316.0397.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090323.0596.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090331.0678.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090301.0177.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090304.1069.cameo.xml_013_1,yes
013-Make optimistic comment,,AFP_ENG_20090420.0691.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090307.0666.cameo.xml_013_3,
013-Make optimistic comment,,AFP_ENG_20090316.0594.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090315.0064.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090406.1163.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090319.1262.cameo.xml_013_0,
013-Make optimistic comment,,NYT_ENG_20090404.0010.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090424.0027.cameo.xml_013_0,
013-Make optimistic comment,,APW_ENG_20090311.1102.cameo.xml_013_3,
013-Make optimistic comment,,AFP_ENG_20090320.0698.cameo.xml_013_0,yes
013-Make optimistic comment,,APW_ENG_20090424.0061.cameo.xml_013_5,
013-Make optimistic comment,,APW_ENG_20090402.0568.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090330.0062.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090324.0008.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090422.0138.cameo.xml_013_3,yes
013-Make optimistic comment,,NYT_ENG_20090329.0104.cameo.xml_013_1,
013-Make optimistic comment,,AFP_ENG_20090403.0260.cameo.xml_013_0,
013-Make optimistic comment,,AFP_ENG_20090408.0094.cameo.xml_013_1,
013-Make optimistic comment,,APW_ENG_20090313.0449.cameo.xml_013_3,
013-Make optimistic comment,,APW_ENG_20090417.0174.cameo.xml_013_3,
012-Make pessimistic comment,1,AFP_ENG_20090422.0298.cameo.xml_012_5,
012-Make pessimistic comment,1,AFP_ENG_20090422.0298.cameo.xml_012_6,
012-Make pessimistic comment,2,AFP_ENG_20090305.0535.cameo.xml_012_1,
012-Make pessimistic comment,2,AFP_ENG_20090305.0535.cameo.xml_012_0,
012-Make pessimistic comment,3,AFP_ENG_20090319.0369.cameo.xml_012_4,
012-Make pessimistic comment,3,AFP_ENG_20090319.0369.cameo.xml_012_3,
012-Make pessimistic comment,3,AFP_ENG_20090319.0369.cameo.xml_012_1,
012-Make pessimistic comment,3,AFP_ENG_20090319.0369.cameo.xml_012_0,
012-Make pessimistic comment,3,AFP_ENG_20090319.0369.cameo.xml_012_2,
012-Make pessimistic comment,4,AFP_ENG_20090313.0126.cameo.xml_012_4,
012-Make pessimistic comment,4,AFP_ENG_20090313.0126.cameo.xml_012_5,
012-Make pessimistic comment,4,AFP_ENG_20090313.0126.cameo.xml_012_6,
012-Make pessimistic comment,5,NYT_ENG_20090422.0155.cameo.xml_012_0,
012-Make pessimistic comment,5,AFP_ENG_20090422.0298.cameo.xml_012_2,
012-Make pessimistic comment,5,AFP_ENG_20090423.0091.cameo.xml_012_1,
012-Make pessimistic comment,5,NYT_ENG_20090426.0172.cameo.xml_012_0,
012-Make pessimistic comment,7,NYT_ENG_20090426.0008.cameo.xml_012_0,
012-Make pessimistic comment,7,AFP_ENG_20090420.0121.cameo.xml_012_1,
012-Make pessimistic comment,7,NYT_ENG_20090425.0137.cameo.xml_012_0,
012-Make pessimistic comment,8,AFP_ENG_20090305.0265.cameo.xml_012_2,
012-Make pessimistic comment,9,APW_ENG_20090420.0643.cameo.xml_012_2,
012-Make pessimistic comment,9,NYT_ENG_20090419.0072.cameo.xml_012_1,
012-Make pessimistic comment,10,APW_ENG_20090430.0704.cameo.xml_012_2,
012-Make pessimistic comment,10,AFP_ENG_20090430.0739.cameo.xml_012_1,
012-Make pessimistic comment,10,AFP_ENG_20090430.0139.cameo.xml_012_6,
012-Make pessimistic comment,11,AFP_ENG_20090422.0298.cameo.xml_012_4,
012-Make pessimistic comment,11,APW_ENG_20090420.0940.cameo.xml_012_1,
012-Make pessimistic comment,12,APW_ENG_20090423.0695.cameo.xml_012_2,
012-Make pessimistic comment,12,APW_ENG_20090423.0573.cameo.xml_012_2,
012-Make pessimistic comment,13,APW_ENG_20090311.1642.cameo.xml_012_0,
012-Make pessimistic comment,13,APW_ENG_20090430.1313.cameo.xml_012_0,
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_8,yes
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_3,yes
012-Make pessimistic comment,,APW_ENG_20090402.1401.cameo.xml_012_0,
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_6,yes
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_4,yes
012-Make pessimistic comment,,APW_ENG_20090307.0005.cameo.xml_012_0,
012-Make pessimistic comment,,NYT_ENG_20090428.0139.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090316.0105.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090402.0682.cameo.xml_012_1,
012-Make pessimistic comment,,APW_ENG_20090312.1620.cameo.xml_012_1,
012-Make pessimistic comment,,NYT_ENG_20090314.0040.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090408.0623.cameo.xml_012_1,yes
012-Make pessimistic comment,,AFP_ENG_20090405.0657.cameo.xml_012_2,yes
012-Make pessimistic comment,,AFP_ENG_20090430.0049.cameo.xml_012_1,
012-Make pessimistic comment,,APW_ENG_20090327.0238.cameo.xml_012_2,yes
012-Make pessimistic comment,,AFP_ENG_20090311.0476.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090310.1030.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090421.1047.cameo.xml_012_0,yes
012-Make pessimistic comment,,APW_ENG_20090305.1094.cameo.xml_012_0,yes
012-Make pessimistic comment,,AFP_ENG_20090427.0134.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090309.0118.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090324.0388.cameo.xml_012_2,
012-Make pessimistic comment,,AFP_ENG_20090313.0106.cameo.xml_012_0,yes
012-Make pessimistic comment,,APW_ENG_20090425.0039.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090305.1518.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090302.0731.cameo.xml_012_3,
012-Make pessimistic comment,,APW_ENG_20090423.0224.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090406.0846.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090424.0970.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090409.0357.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090316.0264.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090419.0070.cameo.xml_012_3,
012-Make pessimistic comment,,AFP_ENG_20090405.0657.cameo.xml_012_1,yes
012-Make pessimistic comment,,NYT_ENG_20090331.0181.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090429.1774.cameo.xml_012_1,
012-Make pessimistic comment,,NYT_ENG_20090325.0012.cameo.xml_012_1,
012-Make pessimistic comment,,AFP_ENG_20090325.0059.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090410.0255.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090304.0700.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090425.0118.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090328.0485.cameo.xml_012_0,yes
012-Make pessimistic comment,,NYT_ENG_20090408.0119.cameo.xml_012_2,
012-Make pessimistic comment,,APW_ENG_20090408.0623.cameo.xml_012_0,yes
012-Make pessimistic comment,,AFP_ENG_20090330.0742.cameo.xml_012_3,yes
012-Make pessimistic comment,,AFP_ENG_20090405.0657.cameo.xml_012_3,yes
012-Make pessimistic comment,,AFP_ENG_20090315.0174.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090421.0767.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090307.0550.cameo.xml_012_1,
012-Make pessimistic comment,,APW_ENG_20090414.1455.cameo.xml_012_3,yes
012-Make pessimistic comment,,AFP_ENG_20090413.0278.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090304.0180.cameo.xml_012_1,
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_7,yes
012-Make pessimistic comment,,NYT_ENG_20090304.0039.cameo.xml_012_5,yes
012-Make pessimistic comment,,APW_ENG_20090327.0238.cameo.xml_012_3,yes
012-Make pessimistic comment,,APW_ENG_20090407.0033.cameo.xml_012_0,yes
012-Make pessimistic comment,,APW_ENG_20090403.1303.cameo.xml_012_1,yes
012-Make pessimistic comment,,APW_ENG_20090331.0036.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090304.0180.cameo.xml_012_0,yes
012-Make pessimistic comment,,APW_ENG_20090424.0061.cameo.xml_012_4,
012-Make pessimistic comment,,NYT_ENG_20090427.0167.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090305.1601.cameo.xml_012_3,yes
012-Make pessimistic comment,,NYT_ENG_20090310.0129.cameo.xml_012_3,
012-Make pessimistic comment,,AFP_ENG_20090405.0657.cameo.xml_012_0,yes
012-Make pessimistic comment,,APW_ENG_20090311.1392.cameo.xml_012_0,
012-Make pessimistic comment,,APW_ENG_20090420.0802.cameo.xml_012_0,
012-Make pessimistic comment,,NYT_ENG_20090309.0161.cameo.xml_012_0,
012-Make pessimistic comment,,AFP_ENG_20090422.0298.cameo.xml_012_3,yes
012-Make pessimistic comment,,APW_ENG_20090409.0168.cameo.xml_012_0,yes
012-Make pessimistic comment,,NYT_ENG_20090411.0041.cameo.xml_012_0,
012-Make pessimistic comment,,NYT_ENG_20090305.0107.cameo.xml_012_1,
012-Make pessimistic comment,,NYT_ENG_20090423.0114.cameo.xml_012_2,
